,rtt
1869,42484.5
1870,45796.0
1871,41225.5
1872,41908.5
1873,45850.0
1874,31922.0
1875,50907.0
1876,35609.0
1877,36598.5
1878,43010.5
1879,42024.0
1880,32057.0
1881,44151.5
1882,46272.0
1883,41933.0
1884,32863.0
1885,42014.5
1886,43479.5
1887,41418.0
1888,42925.0
1889,42418.5
1890,87774.5
1891,42450.5
1892,32084.5
1893,25626.5
1894,39983.5
1895,41110.5
1896,46985.0
1897,42527.5
1898,40427.0
1899,41166.5
1900,41372.5
1901,36856.0
1902,86237.5
1903,47149.5
1904,34595.5
1905,39546.5
1906,39408.0
1907,33416.5
1908,34820.5
1909,40989.5
1910,40731.0
1911,40635.5
1912,40483.5
1913,39411.0
1914,40365.5
1915,88101.5
1916,28940.0
1917,52546.0
1918,41825.5
1919,39273.5
1920,38765.5
1921,40695.0
1922,33110.5
1923,39728.0
1924,33508.0
1925,40198.0
1926,44634.0
1927,57539.5
1928,59288.5
1929,51719.5
1930,41893.5
1931,40922.5
1932,50953.5
1933,48367.0
1934,42327.5
1935,39972.5
1936,54764.0
1937,57171.5
1938,86816.5
1939,86037.5
1940,57024.5
1941,93519.5
1942,85856.0
1943,87505.0
1944,87625.0
1945,93165.5
1946,85617.0
1947,59382.0
1948,87038.0
1949,88450.5
1950,84765.0
1951,86518.5
1952,90520.0
1953,62051.0
1954,86343.5
1955,85477.5
1956,54362.0
1957,87295.0
1958,94782.5
1959,88133.5
1960,86178.0
1961,89679.5
1962,51178.5
1963,91068.0
1964,87528.5
1965,88415.0
1966,86098.5
1967,64681.5
1968,88529.0
1969,87337.0
1970,91047.5
1971,84579.5
1972,89488.0
1973,88241.5
1974,85289.0
1975,89468.0
1976,92693.0
1977,87199.0
1978,86111.5
1979,86144.0
1980,87631.0
1981,91534.0
1982,87321.0
1983,86294.5
1984,87794.5
1985,89526.0
1986,87654.0
1987,87475.5
1988,88950.0
1989,94492.5
1990,87239.5
1991,86796.0
1992,87395.5
1993,89522.0
1994,92802.5
1995,87503.5
1996,87532.0
1997,56563.0
1998,85189.5
1999,85876.0
2000,93404.5
2001,89464.5
2002,84175.0
2003,89990.0
2004,86456.5
2005,86216.5
2006,88955.5
2007,89679.5
2008,91488.0
2009,89956.0
2010,86390.5
2011,87332.5
2012,92198.5
2013,86010.0
2014,89438.0
2015,86287.5
2016,85563.5
2017,59940.5
2018,61902.5
2019,91750.0
2020,32726.0
2021,84735.0
2022,69875.5
2023,22685.0
2024,40445.5
2025,81458.0
2026,81817.0
2027,86797.5
2028,86400.5
2029,91795.0
2030,85245.5
2031,86561.5
2032,86968.0
2033,78984.0
2034,85794.5
2035,86546.5
2036,90732.0
2037,87695.0
2038,86869.0
2039,87365.5
2040,86534.5
2041,87437.0
2042,90904.0
2043,88603.5
2044,84856.0
2045,85841.0
2046,83804.0
2047,82454.0
2048,87113.5
2049,40423.0
2050,90302.0
2051,33111.5
2052,30891.0
2053,40741.0
2054,81673.5
2055,93428.0
2056,62514.0
2057,46423.0
2058,60271.5
2059,43971.0
2060,50271.5
2061,41411.5
2062,42936.5
2063,37842.0
2064,48141.5
2065,40374.0
2066,39703.5
2067,35521.5
2068,41349.5
2069,43365.0
2070,40211.5
2071,25484.5
2072,65485.5
2073,28073.0
2074,33086.0
2075,36646.5
2076,30475.5
2077,32965.0
2078,45021.0
2079,31061.5
2080,38830.0
2081,39116.5
2082,45114.5
2083,26138.5
2084,24285.5
2085,37364.5
2086,38950.5
2087,39673.5
2088,39203.5
2089,37791.0
2090,36966.0
2091,57880.0
2092,33811.5
2093,41845.0
2094,39522.5
2095,39719.5
2096,39882.0
2097,46453.0
2098,38879.0
2099,25942.0
2100,23281.0
2101,65483.5
2102,40983.5
2103,36648.5
2104,37744.5
2105,40351.0
2106,38173.0
2107,43566.0
2108,32577.0
2109,39845.5
2110,38918.5
2111,43897.5
2112,38554.0
2113,38375.5
2114,36931.0
2115,24735.0
2116,23734.0
2117,64358.0
2118,41131.0
2119,37403.0
2120,44818.0
2121,38450.5
2122,39457.5
2123,46363.5
2124,40035.0
2125,43798.5
2126,58385.5
2127,39213.5
2128,39158.5
2129,38959.0
2130,34384.5
2131,33500.0
2132,58054.0
2133,40494.0
2134,37700.5
2135,23118.0
2136,60071.5
2137,40776.0
2138,40402.0
2139,38360.5
2140,24451.5
2141,43212.5
2142,39502.5
2143,35620.0
2144,41538.0
2145,38792.0
2146,37203.0
2147,25750.0
2148,25458.0
2149,40096.5
2150,37004.5
2151,36981.5
2152,39211.5
2153,39315.5
2154,36352.0
2155,53387.0
2156,27341.5
2157,37315.0
2158,40180.0
2159,36670.0
2160,36266.0
2161,36265.5
2162,38853.5
2163,31843.0
2164,44637.5
2165,40007.0
2166,37863.5
2167,37987.0
2168,39842.5
2169,38531.5
2170,39261.5
2171,37575.5
2172,23713.0
2173,59805.5
2174,38011.5
2175,40035.5
2176,38273.5
2177,38633.0
2178,39108.0
2179,24798.5
2180,25466.0
2181,55247.5
2182,37255.5
2183,37354.5
2184,37119.5
2185,47073.0
2186,40151.5
2187,29332.0
2188,35815.5
2189,38339.5
2190,37671.5
2191,37902.5
2192,39301.5
2193,40632.5
2194,38543.5
2195,23761.0
2196,27715.5
2197,39615.0
2198,38059.0
2199,40913.0
2200,37416.5
2201,37826.0
2202,41988.0
2203,41085.0
2204,33816.5
2205,38282.5
2206,41290.5
2207,34932.0
2208,36224.5
2209,61355.5
2210,38530.0
2211,32032.0
2212,33150.0
2213,41941.5
2214,40480.0
2215,39685.5
2216,45227.0
2217,40664.0
2218,34609.5
2219,52393.5
2220,32893.0
2221,40617.5
2222,31412.5
2223,40988.5
2224,41297.5
2225,40347.5
2226,63872.5
2227,28981.0
2228,33163.0
2229,41161.0
2230,40464.5
2231,40118.5
2232,35909.0
2233,39884.5
2234,40664.0
2235,40836.5
2236,33375.0
2237,42827.0
2238,41544.5
2239,40216.5
2240,40158.5
2241,40565.5
2242,41126.0
2243,36054.5
2244,32778.0
2245,39788.0
2246,39518.5
2247,40955.5
2248,55823.0
2249,42361.5
2250,29669.5
2251,39871.5
2252,33207.5
2253,43055.5
2254,39227.5
2255,38396.5
2256,37231.0
2257,39961.0
2258,39844.5
2259,32715.5
2260,29487.5
2261,73634.0
2262,42369.0
2263,42054.5
2264,41593.5
2265,38966.0
2266,40611.5
2267,37907.0
2268,33975.5
2269,88181.5
2270,86607.5
2271,49466.0
2272,43440.5
2273,41608.5
2274,43660.0
2275,35196.5
2276,33048.5
2277,41239.0
2278,41068.0
2279,40962.5
2280,40482.5
2281,38574.5
2282,86615.0
2283,42766.0
2284,33628.5
2285,40519.0
2286,42962.0
2287,41971.5
2288,47315.5
2289,26130.5
2290,37772.5
2291,32760.5
2292,34497.0
2293,41987.0
2294,39769.5
2295,39920.5
2296,39496.0
2297,85412.0
2298,40731.5
2299,40408.5
2300,32195.5
2301,39211.0
2302,38654.5
2303,42014.5
2304,44501.0
2305,40837.0
2306,40892.5
2307,48856.0
2308,34766.0
2309,41149.5
2310,54618.5
2311,39470.0
2312,43270.5
2313,43429.0
2314,39116.5
2315,37508.0
2316,32791.5
2317,39097.5
2318,40609.0
2319,30008.5
2320,37238.5
2321,37689.0
2322,38442.5
2323,33134.5
2324,32267.0
2325,23978.5
2326,40200.0
2327,39536.0
2328,39166.5
2329,45633.0
2330,24062.5
2331,48772.5
2332,31022.5
2333,37657.5
2334,41677.5
2335,39762.5
2336,40524.0
2337,43831.0
2338,40432.0
2339,36369.0
2340,32827.5
2341,38639.0
2342,39793.0
2343,40498.0
2344,42422.5
2345,40737.0
2346,38705.0
2347,61192.5
2348,30638.0
2349,48466.0
2350,26507.5
2351,33481.5
2352,42767.5
2353,41272.5
2354,39549.5
2355,30432.5
2356,28887.5
2357,45015.5
2358,42688.5
2359,41552.5
2360,41006.5
2361,41034.5
2362,44187.0
2363,42272.5
2364,39522.0
2365,41822.0
2366,53046.5
2367,41840.5
2368,42663.0
2369,41579.0
2370,31715.5
2371,31502.0
2372,29483.0
2373,61915.5
2374,53598.5
2375,56929.0
2376,32273.0
2377,44464.5
2378,46614.0
2379,40315.5
2380,28398.0
2381,39039.5
2382,41920.0
2383,41071.5
2384,40878.5
2385,38235.5
2386,83419.0
2387,29661.5
2388,47301.5
2389,40066.5
2390,39178.5
2391,37196.5
2392,101004.5
2393,84282.0
2394,165007.0
2395,164328.0
2396,144563.0
2397,158813.5
2398,150040.0
2399,140508.0
2400,154014.5
2401,146819.5
2402,198927.5
2403,165100.5
2404,175911.0
2405,142076.5
2406,116533.0
2407,173432.0
2408,133477.0
2409,167238.0
2410,164278.5
2411,167030.5
2412,181504.5
2413,129819.5
2414,111431.0
2415,102574.0
2416,151636.5
2417,166423.5
2418,177743.5
2419,164671.0
2420,173523.0
2421,161689.0
2422,123333.5
2423,150103.5
2424,102018.0
2425,113159.5
2426,70013.0
2427,70964.0
2428,79848.0
2429,138850.0
2430,188143.0
2431,93893.5
2432,133220.5
2433,164691.5
2434,132895.0
2435,125887.0
2436,154957.0
2437,164505.5
2438,176143.5
2439,174861.5
2440,160067.0
2441,131045.0
2442,168125.5
2443,121447.0
2444,181059.5
2445,78966.5
2446,47380.5
2447,51088.5
2448,128199.0
2449,50592.0
2450,34881.0
2451,45954.0
2452,134232.0
2453,171700.5
2454,51923.5
2455,57031.0
2456,38235.5
2457,129217.5
2458,176867.5
2459,48792.5
2460,44434.5
2461,41553.5
2462,133209.0
2463,167366.5
2464,51598.5
2465,89082.5
2466,42220.0
2467,207910.0
2468,140312.0
2469,141367.5
2470,137933.0
2471,129369.5
2472,130024.0
2473,348697.5
2474,131494.5
2475,127041.0
2476,46645.5
2477,131420.0
2478,203728.5
2479,131551.5
2480,160226.0
2481,160007.5
2482,168874.5
2483,166845.5
2484,176711.5
2485,160181.5
2486,114353.0
2487,239938.0
2488,137436.5
2489,133060.5
2490,135714.5
2491,137781.5
2492,178913.5
2493,171185.5
2494,170054.5
2495,169540.5
2496,119397.0
2497,124745.0
2498,124975.0
2499,138419.5
2500,175877.0
2501,161980.5
2502,170559.0
2503,178201.5
2504,165172.0
2505,119510.0
2506,145760.5
2507,125269.5
2508,76093.5
2509,35953.0
2510,43977.0
2511,34446.0
2512,129516.5
2513,184468.0
2514,190620.5
2515,183142.5
2516,69508.0
2517,123801.5
2518,132665.0
2519,119443.0
2520,167239.5
2521,71681.5
2522,62730.5
2523,65772.5
2524,133344.5
2525,160366.5
2526,164798.5
2527,179486.0
2528,133351.5
2529,162967.0
2530,136203.0
2531,137691.5
2532,148979.5
2533,134849.5
2534,167222.0
2535,172938.0
2536,174476.0
2537,161161.0
2538,113142.5
2539,117403.5
2540,102895.0
2541,59711.0
2542,140410.0
2543,185370.5
2544,120862.0
2545,59396.5
2546,130797.0
2547,177431.0
2548,176332.5
2549,177914.0
2550,117981.0
2551,101301.5
2552,126397.5
2553,73086.0
2554,202495.0
2555,178803.0
2556,171524.5
2557,132405.5
2558,166513.5
2559,131185.0
2560,124429.0
2561,130180.5
2562,149459.5
2563,178064.0
2564,182560.0
2565,91559.0
2566,93519.5
2567,128015.5
2568,119348.0
2569,146973.0
2570,164425.0
2571,130305.5
2572,127196.0
2573,201312.0
2574,138228.5
2575,131852.5
2576,160421.0
2577,163774.0
2578,181691.0
2579,162024.0
2580,117044.5
2581,74118.0
2582,163873.0
2583,175898.0
2584,159808.5
2585,163834.0
2586,167851.5
2587,170534.0
2588,179553.5
2589,121632.0
2590,152773.5
2591,175997.5
2592,139321.0
2593,151256.5
2594,140669.5
2595,142591.0
2596,171126.5
2597,164204.0
2598,168577.5
2599,175201.5
2600,119684.5
2601,128945.0
2602,130760.5
2603,146581.0
2604,185325.5
2605,163960.5
2606,50163.0
2607,60299.0
2608,50578.5
2609,42685.5
2610,50400.0
2611,34492.0
2612,47095.5
2613,43191.5
2614,115566.5
2615,102208.0
2616,131548.0
2617,175190.0
2618,170996.5
2619,132498.5
2620,170526.5
2621,72468.0
2622,103506.5
2623,117910.5
2624,130428.0
2625,176105.5
2626,161642.0
2627,182089.0
2628,178513.0
2629,49698.5
2630,45803.0
2631,41646.0
2632,137140.0
2633,185102.0
2634,93364.5
2635,57712.5
2636,39128.0
2637,105128.0
2638,122378.0
2639,124062.0
2640,163134.5
2641,158957.5
2642,125704.5
2643,120592.5
2644,137872.5
2645,183152.5
2646,66610.5
2647,198642.0
2648,165189.5
2649,164032.0
2650,160676.0
2651,174644.5
2652,165278.5
2653,166463.0
2654,119271.5
2655,201210.5
2656,75466.0
2657,122278.5
2658,122869.0
2659,126226.5
2660,161588.5
2661,162297.0
2662,162824.0
2663,117264.5
2664,109234.0
2665,114048.0
2666,163471.5
2667,176491.5
2668,163729.5
2669,171755.0
2670,114572.5
2671,60409.5
2672,53362.5
2673,33896.0
2674,47176.0
2675,116837.0
2676,67248.0
2677,126953.0
2678,71806.5
2679,122136.0
2680,126325.5
2681,133744.0
2682,112662.0
2683,44473.5
2684,37282.5
2685,36133.0
2686,35482.5
2687,22222.5
2688,41112.5
2689,42953.0
2690,37321.5
2691,36271.0
2692,43862.0
2693,37972.0
2694,45947.5
2695,64211.0
2696,42684.0
2697,72359.0
2698,43628.0
2699,35316.0
2700,37098.5
2701,36834.5
2702,113776.0
2703,106216.5
2704,118762.0
2705,90459.5
2706,110137.5
2707,44714.5
2708,37126.5
2709,40013.0
2710,26024.0
2711,25265.5
2712,28309.5
2713,75168.0
2714,27807.5
2715,28658.0
2716,54194.5
2717,85896.0
2718,52024.5
2719,45348.5
2720,36416.0
2721,45596.5
2722,44464.0
2723,36245.0
2724,60567.0
2725,119176.0
2726,117874.5
2727,125497.0
2728,134148.0
2729,119390.0
2730,46320.0
2731,41072.0
2732,44761.0
2733,43173.5
2734,40625.5
2735,39006.5
2736,41125.0
2737,133150.5
2738,124544.5
2739,115075.5
2740,98884.0
2741,118457.5
2742,130326.0
2743,126102.5
2744,117368.0
2745,129096.0
2746,116933.0
2747,129075.0
2748,131086.5
2749,116107.5
2750,116532.5
2751,114666.5
2752,122415.0
2753,118784.0
2754,116900.5
2755,114399.0
2756,89795.5
2757,53083.5
2758,50234.5
2759,58142.5
2760,44994.5
2761,51910.5
2762,111241.5
2763,127696.5
2764,129805.0
2765,128589.5
2766,91017.5
2767,113482.0
2768,107011.5
2769,102512.5
2770,103832.5
2771,104649.0
2772,106415.0
2773,106322.5
2774,105368.0
2775,104249.0
2776,108061.5
2777,107068.5
2778,98498.0
2779,98454.0
2780,83887.5
2781,94340.0
2782,81554.0
2783,70920.5
2784,72758.0
2785,45630.5
2786,40995.0
2787,47061.5
2788,45739.5
2789,62012.0
2790,60581.5
2791,29706.0
2792,18929.0
2793,11430.5
2794,46237.0
2795,50606.0
2796,48492.5
2797,48699.5
2798,46256.0
2799,30917.5
2800,37755.0
2801,28652.0
2802,36246.5
2803,22865.0
2804,7917.5
2805,13788.0
2806,34870.0
2807,20536.0
2808,21723.0
2809,36038.0
2810,21076.0
2811,21308.5
2812,32161.0
2813,34635.5
2814,20111.5
2815,12234.5
2816,19126.5
2817,20456.0
2818,24919.5
2819,32697.5
2820,13259.5
2821,33253.5
2822,18527.0
2823,11691.5
2824,18044.5
2825,10249.0
2826,9122.0
2827,18616.5
2828,13792.5
2829,19883.0
2830,9846.0
2831,35782.5
2832,21481.5
2833,22948.5
2834,1860.0
2835,21288.0
2836,22209.5
2837,21354.0
2838,20594.5
2839,22460.5
2840,20687.5
2841,21900.5
2842,18738.5
2843,20050.5
2844,17938.0
2845,18719.5
2846,7901.5
2847,18339.5
2848,25140.0
2849,21541.5
2850,20544.0
2851,37942.0
2852,22874.5
2853,23096.0
2854,11437.0
2855,17431.0
2856,19987.5
2857,23264.0
2858,29994.5
2859,21709.5
2860,16261.0
2861,13988.0
2862,29061.5
2863,28421.0
2864,26715.5
2865,27244.0
2866,25720.5
2867,26889.5
2868,28901.5
2869,28222.0
2870,76604.5
2871,70444.0
2872,40444.0
2873,73342.0
2874,74623.0
2875,58744.5
2876,64735.5
2877,56989.0
2878,61675.0
2879,72353.5
2880,71225.0
2881,37709.5
2882,38575.5
2883,26841.5
2884,27303.5
2885,36227.5
2886,38972.5
2887,75805.0
2888,57405.0
2889,77483.5
2890,75579.0
2891,75082.0
2892,59002.5
2893,82317.0
2894,83128.0
2895,92670.0
2896,88026.5
2897,33360.0
2898,32018.0
2899,25311.5
2900,37868.5
2901,29173.0
2902,76984.0
2903,35729.0
2904,42550.5
2905,39741.5
2906,25247.0
2907,24104.5
2908,112261.0
2909,80969.5
2910,71169.0
2911,48849.5
2912,43939.0
2913,87428.0
2914,60877.5
2915,90779.0
2916,89665.0
2917,78586.5
2918,85883.5
2919,83354.0
2920,60871.5
2921,35391.0
2922,86305.0
2923,84664.5
2924,40753.0
2925,40442.0
2926,38602.5
2927,40213.0
2928,40609.5
2929,65923.0
2930,86610.0
2931,85462.0
2932,87953.5
2933,88079.5
2934,87366.5
2935,83696.0
2936,88411.0
2937,85928.0
2938,85272.0
2939,82808.0
2940,89093.5
2941,91670.0
2942,86093.0
2943,86160.5
2944,86884.5
2945,84181.5
2946,57965.0
2947,82757.0
2948,88860.0
2949,86040.0
2950,87505.5
2951,57201.0
2952,83700.0
2953,89176.0
2954,85611.0
2955,73136.5
2956,56494.0
2957,85952.5
2958,85735.5
2959,82759.5
2960,83321.5
2961,89396.5
2962,85314.5
2963,87457.0
2964,88140.5
2965,92053.0
2966,86667.0
2967,86351.5
2968,87526.0
2969,87526.0
2970,85706.0
2971,84654.5
2972,85944.5
2973,88545.5
2974,87817.5
2975,82969.5
2976,64894.5
2977,84472.5
2978,83915.5
2979,85165.5
2980,82926.5
2981,124740.5
2982,84355.5
2983,83655.0
2984,83161.5
2985,174455.5
2986,105787.5
2987,134457.5
2988,121525.5
2989,34804.5
2990,39509.0
2991,38424.0
2992,42592.5
2993,35625.5
2994,84486.5
2995,82273.0
2996,112781.5
2997,76385.5
2998,66515.5
2999,91425.5
3000,49551.0
3001,122523.0
3002,44996.0
3003,94482.5
3004,97001.0
3005,93342.0
3006,90747.5
3007,41647.5
3008,86626.0
3009,90508.0
3010,90272.5
3011,91448.5
3012,91512.5
3013,74440.0
3014,83298.0
3015,112825.5
3016,91098.5
3017,91115.5
3018,35696.5
3019,87022.0
3020,36974.5
3021,34907.5
3022,39488.0
3023,39758.0
3024,40628.0
3025,35732.0
3026,32660.0
3027,40535.5
3028,41532.5
3029,40003.0
3030,38674.0
3031,85613.5
3032,53908.5
3033,42061.0
3034,32658.5
3035,40011.5
3036,40521.5
3037,40742.0
3038,40721.0
3039,53676.5
3040,34749.5
3041,92002.0
3042,31873.0
3043,40529.5
3044,42719.0
3045,40315.5
3046,39458.5
3047,43439.5
3048,37522.0
3049,41418.0
3050,34317.5
3051,84504.5
3052,39329.5
3053,40003.0
3054,60730.5
3055,41244.0
3056,42428.5
3057,36770.0
3058,31915.0
3059,56512.0
3060,51769.0
3061,40605.5
3062,42006.0
3063,40693.0
3064,40796.5
3065,36427.0
3066,32747.0
3067,49159.5
3068,41902.0
3069,36315.0
3070,34782.0
3071,33052.0
3072,84430.5
3073,44522.0
3074,83912.0
3075,81714.5
3076,88841.5
3077,91428.0
3078,32991.5
3079,39008.0
3080,37578.5
3081,25842.0
3082,38763.5
3083,42618.5
3084,38598.5
3085,86985.5
3086,40745.0
3087,41360.5
3088,42191.0
3089,35164.5
3090,32063.0
3091,40223.0
3092,42437.5
3093,43107.5
3094,88907.5
3095,41211.0
3096,41477.0
3097,41978.0
3098,31221.5
3099,38873.5
3100,37447.5
3101,41381.5
3102,54533.0
3103,87953.5
3104,40890.0
3105,34059.0
3106,32752.0
3107,42607.0
3108,42577.0
3109,41899.5
3110,32956.0
3111,35550.0
3112,41425.0
3113,41709.5
3114,31786.5
3115,33982.5
3116,87328.0
3117,42437.0
3118,39927.5
3119,34319.0
3120,38617.5
3121,33973.0
3122,23714.0
3123,77978.5
3124,33042.5
3125,82783.0
3126,80267.5
3127,90578.5
3128,35009.5
3129,41187.0
3130,85334.5
3131,117447.0
3132,97644.0
3133,35870.0
3134,40632.0
3135,98661.5
3136,77866.5
3137,91277.0
3138,28806.5
3139,89193.0
3140,82332.0
3141,93191.0
3142,44945.5
3143,48099.5
3144,34053.0
3145,27309.5
3146,11202.0
3147,39866.0
3148,101936.5
3149,83441.0
3150,83883.5
3151,84178.5
3152,91623.0
3153,85376.5
3154,84911.5
3155,82742.5
3156,84132.5
3157,113001.0
3158,86920.5
3159,84452.0
3160,84030.0
3161,85475.0
3162,104403.0
3163,41992.0
3164,90506.5
3165,89545.0
3166,90175.5
3167,91526.0
3168,83736.0
3169,88024.5
3170,84798.5
3171,83675.5
3172,91901.0
3173,83802.5
3174,84373.0
3175,82447.5
3176,72280.0
3177,81931.5
3178,29403.0
3179,37623.5
3180,84601.5
3181,106656.5
3182,89694.5
3183,32637.0
3184,39868.0
3185,51244.0
3186,92984.0
3187,93074.0
3188,35724.5
3189,93131.0
3190,83064.5
3191,80873.0
3192,112230.0
3193,88025.0
3194,102954097.0
3195,102567425.0
3196,102179408.5
3197,101785902.0
3198,101392729.5
3199,101006119.5
3200,100614155.0
3201,100221509.5
3202,99827969.0
3203,99434923.0
3204,99046602.5
3205,98653977.5
3206,98259866.0
3207,97868065.0
3208,97477023.5
3209,97093777.5
3210,96699856.0
3211,96306981.0
3212,95914177.0
3213,95521570.5
3214,95136687.0
3215,94744448.0
3216,94350678.5
3217,93957898.5
3218,93565851.0
3219,93177846.5
3220,92785512.0
3221,92393225.5
3222,92000089.5
3223,91604746.0
3224,91219427.5
3225,90860384.0
3226,90468757.5
3227,90073615.0
3228,89680687.0
3229,89306093.0
3230,88912061.5
3231,88527720.5
3232,88134806.0
3233,87743543.0
3234,87363660.5
3235,86970853.0
3236,86577548.5
3237,86184532.5
3238,85791392.0
3239,85412559.0
3240,85019784.5
3241,84669633.0
3242,84291096.5
3243,83898460.5
3244,83522041.5
3245,83129735.0
3246,82737263.0
3247,82343489.0
3248,81952012.0
3249,81573057.5
3250,81183722.0
3251,80791356.0
3252,80398324.5
3253,80005864.0
3254,79629283.5
3255,79237478.0
3256,78844377.5
3257,78492750.5
3258,78099424.0
3259,77727620.0
3260,77337870.0
3261,76945139.5
3262,76552761.5
3263,76159229.0
3264,75782559.5
3265,75393224.0
3266,75000687.5
3267,74610478.5
3268,74217048.5
3269,73843585.5
3270,73452569.0
3271,73060996.5
3272,72670281.5
3273,72319410.0
3274,71935233.5
3275,71548474.0
3276,71176162.5
3277,70784325.0
3278,70385627.5
3279,70010397.0
3280,69620951.0
3281,69228544.0
3282,68834675.0
3283,68442737.0
3284,68062436.5
3285,67673726.0
3286,67279879.5
3287,66880463.5
3288,66498830.0
3289,66118223.5
3290,65727797.5
3291,65333937.5
3292,64939911.0
3293,64546204.5
3294,64176509.5
3295,63787614.0
3296,63395178.0
3297,59804120.5
3298,139947689.0
3299,139560293.5
3300,139166880.0
3301,138773172.0
3302,138378587.0
3303,137986131.5
3304,137594730.5
3305,137200330.5
3306,136806050.0
3307,136411578.0
3308,136017503.5
3309,135627459.0
3310,135232775.5
3311,134838649.0
3312,134443908.0
3313,134048795.0
3314,133657383.5
3315,133263058.0
3316,132868452.5
3317,132475246.0
3318,132081392.5
3319,131689424.0
3320,131295230.0
3321,130900834.0
3322,130506790.5
3323,130112610.0
3324,129727305.0
3325,129334724.5
3326,128940317.5
3327,128545517.5
3328,128151373.5
3329,127760866.0
3330,127365684.5
3331,126971143.5
3332,126576599.5
3333,126182651.0
3334,125791362.0
3335,125397271.0
3336,125003181.0
3337,124608709.5
3338,124214069.0
3339,123821898.0
3340,123427565.5
3341,123033708.0
3342,122640224.5
3343,122250015.0
3344,121859714.0
3345,121464886.0
3346,121070471.5
3347,120676499.0
3348,120282042.5
3349,119892154.5
3350,119498163.0
3351,119103944.5
3352,118709385.5
3353,118315219.0
3354,117924146.5
3355,117531553.5
3356,117137566.5
3357,116744225.0
3358,116349645.0
3359,115959026.5
3360,115565593.5
3361,115171903.0
3362,114777126.5
3363,114382474.5
3364,113991100.0
3365,113597685.5
3366,113202088.0
3367,112807380.5
3368,112421224.0
3369,112031361.5
3370,111637104.5
3371,111249246.0
3372,110855453.0
3373,110461997.5
3374,110070319.0
3375,109676282.5
3376,109282021.0
3377,108887934.0
3378,108493273.5
3379,108102593.5
3380,107708076.0
3381,107315701.0
3382,106921161.0
3383,106525841.5
3384,106134871.0
3385,105740923.0
3386,105346672.5
3387,104952399.0
3388,104558847.5
3389,104168176.5
3390,103774137.0
3391,103379973.5
3392,102986182.0
3393,102595561.5
3394,102206552.0
3395,101812045.0
3396,101423687.0
3397,101030278.5
3398,100641019.0
3399,100250549.5
3400,99860099.5
3401,99465261.0
3402,99073555.0
3403,98680076.0
3404,98293518.5
3405,97900151.5
3406,97506170.5
3407,97115383.5
3408,96721607.0
3409,96334634.5
3410,95940335.5
3411,95546092.0
3412,95151041.0
3413,94760904.5
3414,94500018.5
3415,94104929.0
3416,93709477.5
3417,93318769.0
3418,92923172.0
3419,92534905.0
3420,92141613.5
3421,91750447.0
3422,91355974.5
3423,90965091.0
3424,90580945.5
3425,90187727.5
3426,89793097.5
3427,89402242.5
3428,89013463.5
3429,88649536.5
3430,88273046.0
3431,87879273.0
3432,87484492.5
3433,87091073.5
3434,86710446.0
3435,86319448.5
3436,85925111.5
3437,85530964.0
3438,85138059.5
3439,84759326.5
3440,84365088.0
3441,83969728.0
3442,83574597.5
3443,83180298.5
3444,82165097.0
3445,82166829.0
3446,82049308.0
3447,81654207.5
3448,81263269.5
3449,80884621.0
3450,80494222.0
3451,80100604.5
3452,79707833.5
3453,79315521.5
3454,78933396.5
3455,78542790.0
3456,78150205.5
3457,77756776.5
3458,77362905.0
3459,76983559.5
3460,76592540.5
3461,76199746.5
3462,75806658.5
3463,75412548.0
3464,75035443.5
3465,74645093.0
3466,74251039.0
3467,73857136.0
3468,73463515.5
3469,73082662.5
3470,72692714.0
3471,72311142.5
3472,71922572.0
3473,71529277.0
3474,71148157.0
3475,70758960.5
3476,70364432.0
3477,69970000.5
3478,69577833.0
3479,69195974.0
3480,68806536.0
3481,68412900.0
3482,68018907.5
3483,67624928.5
3484,67242996.5
3485,66854347.0
3486,66461074.0
3487,66071732.5
3488,65678767.5
3489,65305097.0
3490,151609668.5
3491,151222762.5
3492,150829329.0
3493,150440812.0
3494,150046862.0
3495,149652861.0
3496,149259211.0
3497,148866366.0
3498,148477417.5
3499,148083523.5
3500,147690870.0
3501,147297023.5
3502,146896578.5
3503,146439920.0
3504,146029464.0
3505,145647010.0
3506,145252326.0
3507,144857734.5
3508,144465414.5
3509,144070019.0
3510,143674170.5
3511,143278934.5
3512,142883576.5
3513,142491679.0
3514,142096540.0
3515,141701550.5
3516,141305335.5
3517,140909211.0
3518,140516475.0
3519,140120894.5
3520,139725776.5
3521,139330224.5
3522,138934703.5
3523,138542571.0
3524,138147745.5
3525,137752051.0
3526,137356024.0
3527,136960049.0
3528,136576676.0
3529,136181623.0
3530,135786737.0
3531,135391011.5
3532,134995278.0
3533,134602530.5
3534,134206764.0
3535,133811363.5
3536,133415751.0
3537,133021496.0
3538,132629647.0
3539,132234651.0
3540,131839260.0
3541,131457995.5
3542,131063455.0
3543,130671874.0
3544,130276500.5
3545,129885697.0
3546,129490611.0
3547,129095597.0
3548,128703895.5
3549,128308655.0
3550,127913984.0
3551,127518649.5
3552,127122759.5
3553,126730703.5
3554,126335532.0
3555,125940428.5
3556,125544595.0
3557,125148568.0
3558,124755708.0
3559,124359136.0
3560,123963966.5
3561,123568481.0
3562,123172884.0
3563,122781824.5
3564,122385406.5
3565,121989298.5
3566,121593549.5
3567,121197598.5
3568,120819576.5
3569,120424911.0
3570,120028720.0
